date,sentiment
2024-10-13,0.23802668436613242
2024-10-20,0.12241822623843446
2024-10-27,0.15948818877218796
2024-11-03,0.46015420256349304
2024-11-10,0.5203950110395348
2024-11-17,0.5873219686608118
2024-11-24,0.4344319087211146
2024-12-01,0.19364668947903896
2024-12-08,0.2703267054584037
2024-12-15,0.25221323608626567
2024-12-22,0.31045402789175175
2024-12-29,0.24731507087124827
2025-01-05,0.022442143966233587
2025-01-12,0.06993949004020203
2025-01-19,0.09584192753473195
2025-01-26,0.08143085756545479
2025-02-02,0.01932752336888295
2025-02-09,0.04729755629297575
2025-02-16,0.0524286013358017
2025-02-23,0.06307177136539442
2025-03-02,0.31227509923756913
2025-03-09,0.27148370084224427
2025-03-16,0.28717528917975316
2025-03-23,0.3401650531835049
2025-03-30,0.2389928213087252
2025-04-06,0.13750334993976926
2025-04-13,0.09940274387975617
2025-04-20,0.12050692564286508
2025-04-27,0.18299227762648915
2025-05-04,0.5123492039333393
2025-05-11,0.5051160779401515
2025-05-18,0.4348014434833481
2025-05-25,0.540106928833705
2025-06-01,0.2286545165166137
2025-06-08,0.3045430436248329
2025-06-15,0.1809913957119099
2025-06-22,0.20733782384275687
2025-06-29,0.2088494916450977
2025-07-06,0.6946658278260721
2025-07-13,0.6110283872185508
2025-07-20,0.6297442401264154
2025-07-27,0.6461879893237253
2025-08-03,0.35570678190992755
2025-08-10,0.3240546450245832
2025-08-17,0.356080825397025
2025-08-24,0.40005791324509826
2025-08-31,0.2950505607815566
2025-09-07,0.07296752454844899
2025-09-14,0.03131300009414652
2025-09-21,0.1260713722873473
2025-09-28,-0.00984030439808356
2025-10-05,0.23227860186618582
2025-10-12,0.27908528798299126
2025-10-19,0.3385008956914823
2025-10-26,0.25693718117611586
2025-11-02,0.24835582584116983
2025-11-09,0.37017365564785926
2025-11-16,0.20371510715501756
2025-11-23,0.16617550434482564
2025-11-30,0.29811652467849636
2025-12-07,-0.1722896847616209
2025-12-14,-0.19824861440052602
2025-12-21,-0.11176915117902268
2025-12-28,-0.1349969378554304
2026-01-04,0.002941223706042554
2026-01-11,-0.03287006469066575
2026-01-18,0.0747680216568862
2026-01-25,0.06365521414081202
2026-02-01,-1.0
2026-02-08,-0.9076681501976167
2026-02-15,-1.0
