date,mcx_gold
2022-04-15,52376.0
2022-04-18,52912.0
2022-04-19,52912.0
2022-04-20,52912.0
2022-04-21,53367.0
2022-04-22,53264.0
2022-04-25,52310.0
2022-04-26,52234.0
2022-04-27,52234.0
2022-04-28,51976.0
2022-04-29,51673.0
2022-05-02,51276.0
2022-05-03,51847.0
2022-05-04,51847.0
2022-05-05,51119.0
2022-05-06,51119.0
2022-05-09,51445.0
2022-05-10,51458.0
2022-05-11,51458.0
2022-05-12,51271.0
2022-05-13,51128.0
2022-05-16,50968.0
2022-05-17,50275.0
2022-05-18,50275.0
2022-05-19,50071.0
2022-05-20,50460.0
2022-05-23,50487.0
2022-05-24,50785.0
2022-05-25,50785.0
2022-05-26,51156.0
2022-05-27,51054.0
2022-05-30,50754.0
2022-05-31,51017.0
2022-06-01,51017.0
2022-06-02,50990.0
2022-06-03,50861.0
2022-06-06,50988.0
2022-06-07,51243.0
2022-06-08,51243.0
2022-06-09,50955.0
2022-06-10,50857.0
2022-06-13,50887.0
2022-06-14,50779.0
2022-06-15,50779.0
2022-06-16,51251.0
2022-06-17,50410.0
2022-06-20,50447.0
2022-06-21,50989.0
2022-06-22,50989.0
2022-06-23,50810.0
2022-06-24,50737.0
2022-06-27,50731.0
2022-06-28,50675.0
2022-06-29,50675.0
2022-06-30,50944.0
2022-07-01,50895.0
2022-07-04,50699.0
2022-07-05,50699.0
2022-07-06,50699.0
2022-07-07,51967.0
2022-07-08,52164.0
2022-07-11,50629.0
2022-07-12,50657.0
2022-07-13,50657.0
2022-07-14,50665.0
2022-07-15,50603.0
2022-07-18,50357.0
2022-07-19,50103.0
2022-07-20,50103.0
2022-07-21,50524.0
2022-07-22,50460.0
2022-07-25,49811.0
2022-07-26,50605.0
2022-07-27,50605.0
2022-07-28,50743.0
2022-07-29,50580.0
2022-08-01,51016.0
2022-08-02,51301.0
2022-08-03,51301.0
2022-08-04,51520.0
2022-08-05,51341.0
2022-08-08,51834.0
2022-08-09,51948.0
2022-08-10,51948.0
2022-08-11,51938.0
2022-08-12,51938.0
2022-08-15,52202.0
2022-08-16,52190.0
2022-08-17,52190.0
2022-08-18,52190.0
2022-08-19,51853.0
2022-08-22,51845.0
2022-08-23,51845.0
2022-08-24,51845.0
2022-08-25,51205.0
2022-08-26,51220.0
2022-08-29,51856.0
2022-08-30,51458.0
2022-08-31,51458.0
2022-09-01,51022.0
2022-09-02,50986.0
2022-09-05,50216.0
2022-09-06,50381.0
2022-09-07,50381.0
2022-09-08,50570.0
2022-09-09,50518.0
2022-09-12,50679.0
2022-09-13,50727.0
2022-09-14,50727.0
2022-09-15,50655.0
2022-09-16,50533.0
2022-09-19,49842.0
2022-09-20,49112.0
2022-09-21,49112.0
2022-09-22,49182.0
2022-09-23,49236.0
2022-09-26,49745.0
2022-09-27,49603.0
2022-09-28,49603.0
2022-09-29,49459.0
2022-09-30,49363.0
2022-10-03,49838.0
2022-10-04,50074.0
2022-10-05,50074.0
2022-10-06,50200.0
2022-10-07,51094.0
2022-10-10,51635.0
2022-10-11,51570.0
2022-10-12,51570.0
2022-10-13,50880.0
2022-10-14,50421.0
2022-10-17,50688.0
2022-10-18,50160.0
2022-10-19,50160.0
2022-10-20,50219.0
2022-10-21,50122.0
2022-10-24,50013.0
2022-10-25,49818.0
2022-10-26,49818.0
2022-10-27,49818.0
2022-10-28,49818.0
2022-10-31,49818.0
2022-11-01,49818.0
2022-11-02,49818.0
2022-11-03,50187.0
2022-11-04,50441.0
2022-11-07,49926.0
2022-11-08,50303.0
2022-11-09,50303.0
2022-11-10,50755.0
2022-11-11,50755.0
2022-11-14,51365.0
2022-11-15,52217.0
2022-11-16,52217.0
2022-11-17,52239.0
2022-11-18,52641.0
2022-11-21,52716.0
2022-11-22,52764.0
2022-11-23,52764.0
2022-11-24,52218.0
2022-11-25,52331.0
2022-11-28,52555.0
2022-11-29,52444.0
2022-11-30,52444.0
2022-12-01,52715.0
2022-12-02,52591.0
2022-12-05,52932.0
2022-12-06,53447.0
2022-12-07,53447.0
2022-12-08,53662.0
2022-12-09,53407.0
2022-12-12,53633.0
2022-12-13,53715.0
2022-12-14,53715.0
2022-12-15,53752.0
2022-12-16,53812.0
2022-12-19,53652.0
2022-12-20,53758.0
2022-12-21,53758.0
2022-12-22,53999.0
2022-12-23,54319.0
2022-12-26,54444.0
2022-12-27,54131.0
2022-12-28,54131.0
2022-12-29,54138.0
2022-12-30,54374.0
2023-01-02,54369.0
2023-01-03,54556.0
2023-01-04,54556.0
2023-01-05,54874.0
2023-01-06,55352.0
2023-01-09,55547.0
2023-01-10,55334.0
2023-01-11,55334.0
2023-01-12,56034.0
2023-01-13,55749.0
2023-01-16,55826.0
2023-01-17,56150.0
2023-01-18,56150.0
2023-01-19,56608.0
2023-01-20,56510.0
2023-01-23,56424.0
2023-01-24,56770.0
2023-01-25,56770.0
2023-01-26,56798.0
2023-01-27,57065.0
2023-01-30,57065.0
2023-01-31,56878.0
2023-02-01,56878.0
2023-02-02,56950.0
2023-02-03,56719.0
2023-02-06,58671.0
2023-02-07,57541.0
2023-02-08,57541.0
2023-02-09,57206.0
2023-02-10,57242.0
2023-02-13,57374.0
2023-02-14,56837.0
2023-02-15,56837.0
2023-02-16,56854.0
2023-02-17,56959.0
2023-02-20,56210.0
2023-02-21,55915.0
2023-02-22,55915.0
2023-02-23,56361.0
2023-02-24,56175.0
2023-02-27,55858.0
2023-02-28,55747.0
2023-03-01,55747.0
2023-03-02,55430.0
2023-03-03,55320.0
2023-03-06,55833.0
2023-03-07,55851.0
2023-03-08,55851.0
2023-03-09,55934.0
2023-03-10,55934.0
2023-03-13,55036.0
2023-03-14,55441.0
2023-03-15,55441.0
2023-03-16,56754.0
2023-03-17,57449.0
2023-03-20,58041.0
2023-03-21,58034.0
2023-03-22,58034.0
2023-03-23,59233.0
2023-03-24,58960.0
2023-03-27,59056.0
2023-03-28,59545.0
2023-03-29,59545.0
2023-03-30,58661.0
2023-03-31,58765.0
2023-04-03,59114.0
2023-04-04,59560.0
2023-04-05,59560.0
2023-04-06,59404.0
2023-04-07,59404.0
2023-04-10,60397.0
2023-04-11,60397.0
2023-04-12,60397.0
2023-04-13,60051.0
2023-04-14,60206.0
2023-04-17,60616.0
2023-04-18,60616.0
2023-04-19,60616.0
2023-04-20,60403.0
2023-04-21,60307.0
2023-04-24,60365.0
2023-04-25,59980.0
2023-04-26,59980.0
2023-04-27,59839.0
2023-04-28,59875.0
2023-05-01,60280.0
2023-05-02,59897.0
2023-05-03,59897.0
2023-05-04,59897.0
2023-05-05,60108.0
2023-05-08,61346.0
2023-05-09,61223.0
2023-05-10,61223.0
2023-05-11,60951.0
2023-05-12,61253.0
2023-05-15,61238.0
2023-05-16,60750.0
2023-05-17,60750.0
2023-05-18,61038.0
2023-05-19,60852.0
2023-05-22,60268.0
2023-05-23,60031.0
2023-05-24,60031.0
2023-05-25,60630.0
2023-05-26,60051.0
2023-05-29,60133.0
2023-05-30,59818.0
2023-05-31,59818.0
2023-06-01,59884.0
2023-06-02,60167.0
2023-06-05,59898.0
2023-06-06,60099.0
2023-06-07,60099.0
2023-06-08,59427.0
2023-06-09,59864.0
2023-06-12,59391.0
2023-06-13,59714.0
2023-06-14,59714.0
2023-06-15,59712.0
2023-06-16,59609.0
2023-06-19,58746.0
2023-06-20,59347.0
2023-06-21,59347.0
2023-06-22,59023.0
2023-06-23,59023.0
2023-06-26,58420.0
2023-06-27,58169.0
2023-06-28,58169.0
2023-06-29,58521.0
2023-06-30,58312.0
2023-07-03,57918.0
2023-07-04,57810.0
2023-07-05,57810.0
2023-07-06,57929.0
2023-07-07,58335.0
2023-07-10,58337.0
2023-07-11,58356.0
2023-07-12,58356.0
2023-07-13,58467.0
2023-07-14,58686.0
2023-07-17,59106.0
2023-07-18,59061.0
2023-07-19,59061.0
2023-07-20,59097.0
2023-07-21,59212.0
2023-07-24,59678.0
2023-07-25,59191.0
2023-07-26,59191.0
2023-07-27,59178.0
2023-07-28,59087.0
2023-07-31,59474.0
2023-08-01,59182.0
2023-08-02,59182.0
2023-08-03,59283.0
2023-08-04,59243.0
2023-08-07,59010.0
2023-08-08,59040.0
2023-08-09,59040.0
2023-08-10,59095.0
2023-08-11,59109.0
2023-08-14,58706.0
2023-08-15,58704.0
2023-08-16,58704.0
2023-08-17,58726.0
2023-08-18,58726.0
2023-08-21,58294.0
2023-08-22,58223.0
2023-08-23,58223.0
2023-08-24,58154.0
2023-08-25,58393.0
2023-08-28,58523.0
2023-08-29,58501.0
2023-08-30,58501.0
2023-08-31,58433.0
2023-09-01,58659.0
2023-09-04,59262.0
2023-09-05,59226.0
2023-09-06,59226.0
2023-09-07,59216.0
2023-09-08,59136.0
2023-09-11,59104.0
2023-09-12,58937.0
2023-09-13,58937.0
2023-09-14,58952.0
2023-09-15,58735.0
2023-09-18,58441.0
2023-09-19,58790.0
2023-09-20,58790.0
2023-09-21,59095.0
2023-09-22,59095.0
2023-09-25,58927.0
2023-09-26,58870.0
2023-09-27,58870.0
2023-09-28,58912.0
2023-09-29,58702.0
2023-10-02,57756.0
2023-10-03,57594.0
2023-10-04,57594.0
2023-10-05,57594.0
2023-10-06,56538.0
2023-10-09,56333.0
2023-10-10,56327.0
2023-10-11,56327.0
2023-10-12,57104.0
2023-10-13,57274.0
2023-10-16,57924.0
2023-10-17,58092.0
2023-10-18,58092.0
2023-10-19,58877.0
2023-10-20,59046.0
2023-10-23,59687.0
2023-10-24,60451.0
2023-10-25,60451.0
2023-10-26,60418.0
2023-10-27,60418.0
2023-10-30,60764.0
2023-10-31,60629.0
2023-11-01,60629.0
2023-11-02,61027.0
2023-11-03,61080.0
2023-11-06,60865.0
2023-11-07,60843.0
2023-11-08,60843.0
2023-11-09,60805.0
2023-11-10,59816.0
2023-11-13,60029.0
2023-11-14,60029.0
2023-11-15,60029.0
2023-11-16,60029.0
2023-11-17,60029.0
2023-11-20,60029.0
2023-11-21,60029.0
2023-11-22,60686.0
2023-11-23,61043.0
2023-11-24,61338.0
2023-11-27,61229.0
2023-11-28,61229.0
2023-11-29,61229.0
2023-11-30,61618.0
2023-12-01,62350.0
2023-12-04,62546.0
2023-12-05,62546.0
2023-12-06,63153.0
2023-12-07,62101.0
2023-12-08,61969.0
2023-12-11,62197.0
2023-12-12,62197.0
2023-12-13,61221.0
2023-12-14,61050.0
2023-12-15,60938.0
2023-12-18,62241.0
2023-12-19,62241.0
2023-12-20,61743.0
2023-12-21,61888.0
2023-12-22,62197.0
2023-12-25,62197.0
2023-12-26,62574.0
2023-12-27,62574.0
2023-12-28,62833.0
2023-12-29,62932.0
2024-01-01,62939.0
2024-01-02,62939.0
2024-01-03,63103.0
2024-01-04,63366.0
2024-01-05,62818.0
2024-01-08,62313.0
2024-01-09,62313.0
2024-01-10,62018.0
2024-01-11,62221.0
2024-01-12,62129.0
2024-01-15,62178.0
2024-01-16,62178.0
2024-01-17,62178.0
2024-01-18,62334.0
2024-01-19,61712.0
2024-01-22,61712.0
2024-01-23,62143.0
2024-01-24,62181.0
2024-01-25,62319.0
2024-01-26,62151.0
2024-01-29,62151.0
2024-01-30,62375.0
2024-01-31,62541.0
2024-02-01,62591.0
2024-02-02,62505.0
2024-02-05,62505.0
2024-02-06,62247.0
2024-02-07,62224.0
2024-02-08,62376.0
2024-02-09,62449.0
2024-02-12,62449.0
2024-02-13,62043.0
2024-02-14,62154.0
2024-02-15,61249.0
2024-02-16,61299.0
2024-02-19,61299.0
2024-02-20,61811.0
2024-02-21,61928.0
2024-02-22,61953.0
2024-02-23,61930.0
2024-02-26,61930.0
2024-02-27,62019.0
2024-02-28,62077.0
2024-02-29,61891.0
2024-03-01,62442.0
2024-03-04,63289.0
2024-03-05,64413.0
2024-03-06,64420.0
2024-03-07,65007.0
2024-03-08,65007.0
2024-03-11,65548.0
2024-03-12,65531.0
2024-03-13,65182.0
2024-03-14,65309.0
2024-03-15,65365.0
2024-03-18,65258.0
2024-03-19,65349.0
2024-03-20,65446.0
2024-03-21,66679.0
2024-03-22,65975.0
2024-03-25,65975.0
2024-03-26,66432.0
2024-03-27,66501.0
2024-03-28,66987.0
2024-03-29,66987.0
2024-04-01,66987.0
2024-04-02,68431.0
2024-04-03,68807.0
2024-04-04,69101.0
2024-04-05,69656.0
2024-04-08,69656.0
2024-04-09,71011.0
2024-04-10,71607.0
2024-04-11,71536.0
2024-04-12,71536.0
2024-04-15,71536.0
2024-04-16,72266.0
2024-04-17,73012.0
2024-04-18,73012.0
2024-04-19,73119.0
2024-04-22,73119.0
2024-04-23,72723.0
2024-04-24,71315.0
2024-04-25,71700.0
2024-04-26,71794.0
2024-04-29,71794.0
2024-04-30,72228.0
2024-05-01,71529.0
2024-05-02,71529.0
2024-05-03,70997.0
2024-05-06,70997.0
2024-05-07,71525.0
2024-05-08,71525.0
2024-05-09,71389.0
2024-05-10,71216.0
2024-05-13,71216.0
2024-05-14,71995.0
2024-05-15,72129.0
2024-05-16,72720.0
2024-05-17,73016.0
2024-05-20,73016.0
2024-05-21,73932.0
2024-05-22,73912.0
2024-05-23,72557.0
2024-05-24,71754.0
2024-05-27,71926.0
2024-05-28,71973.0
2024-05-29,72178.0
2024-05-30,71751.0
2024-05-31,72127.0
2024-06-03,71486.0
2024-06-04,71969.0
2024-06-05,71696.0
2024-06-06,72527.0
2024-06-07,71748.0
2024-06-10,70855.0
2024-06-11,71164.0
2024-06-12,71318.0
2024-06-13,71384.0
2024-06-14,71596.0
2024-06-17,71596.0
2024-06-18,71029.0
2024-06-19,71527.0
2024-06-20,71807.0
2024-06-21,72442.0
2024-06-24,71452.0
2024-06-25,71580.0
2024-06-26,71077.0
2024-06-27,71100.0
2024-06-28,71563.0
2024-07-01,71511.0
2024-07-02,71447.0
2024-07-03,71975.0
2024-07-04,72169.0
2024-07-05,72348.0
2024-07-08,72550.0
2024-07-09,72271.0
2024-07-10,72438.0
2024-07-11,72524.0
2024-07-12,72743.0
2024-07-15,73011.0
2024-07-16,73320.0
2024-07-17,73320.0
2024-07-18,73926.0
2024-07-19,73168.0
2024-07-22,72875.0
2024-07-23,69296.0
2024-07-24,68918.0
2024-07-25,67984.0
2024-07-26,67884.0
2024-07-29,68527.0
2024-07-30,68481.0
2024-07-31,69046.0
2024-08-01,69405.0
2024-08-02,70095.0
2024-08-05,69257.0
2024-08-06,68996.0
2024-08-07,68639.0
2024-08-08,68656.0
2024-08-09,69236.0
2024-08-12,69677.0
2024-08-13,70158.0
2024-08-14,70448.0
2024-08-15,70448.0
2024-08-16,70265.0
2024-08-19,70265.0
2024-08-20,71676.0
2024-08-21,71417.0
2024-08-22,71379.0
2024-08-23,71096.0
2024-08-26,71096.0
2024-08-27,71433.0
2024-08-28,71420.0
2024-08-29,71703.0
2024-08-30,71679.0
2024-09-02,71259.0
2024-09-03,71135.0
2024-09-04,71004.0
2024-09-05,71590.0
2024-09-06,71604.0
2024-09-09,71059.0
2024-09-10,71352.0
2024-09-11,71698.0
2024-09-12,71543.0
2024-09-13,72761.0
2024-09-16,73267.0
2024-09-17,72947.0
2024-09-18,72855.0
2024-09-19,73282.0
2024-09-20,73715.0
2024-09-23,74152.0
2024-09-24,74492.0
2024-09-25,75029.0
2024-09-26,75402.0
2024-09-27,75340.0
2024-09-30,75051.0
2024-10-01,75213.0
2024-10-02,75213.0
2024-10-03,75320.0
2024-10-04,75694.0
2024-10-07,75656.0
2024-10-08,75279.0
2024-10-09,74590.0
2024-10-10,74534.0
2024-10-11,75319.0
2024-10-14,75743.0
2024-10-15,75690.0
2024-10-16,76188.0
2024-10-17,76520.0
2024-10-18,77164.0
2024-10-21,77767.0
2024-10-22,77909.0
2024-10-23,78387.0
2024-10-24,77997.0
2024-10-25,77622.0
2024-10-28,77917.0
2024-10-29,78493.0
2024-10-30,79362.0
2024-10-31,79181.0
2024-11-01,79181.0
2024-11-04,79181.0
2024-11-05,79181.0
2024-11-06,78026.0
2024-11-07,76503.0
2024-11-08,77031.0
2024-11-11,76577.0
2024-11-12,74631.0
2024-11-13,74916.0
2024-11-14,73281.0
2024-11-15,73281.0
2024-11-18,74468.0
2024-11-19,75564.0
2024-11-20,75564.0
2024-11-21,76529.0
2024-11-22,77518.0
2024-11-25,76487.0
2024-11-26,75383.0
2024-11-27,75953.0
2024-11-28,75983.0
2024-11-29,76400.0
2024-12-02,75950.0
2024-12-03,76046.0
2024-12-04,76031.0
2024-12-05,76160.0
2024-12-06,75910.0
2024-12-09,76375.0
2024-12-10,76757.0
2024-12-11,77509.0
2024-12-12,77933.0
2024-12-13,76735.0
2024-12-16,76588.0
2024-12-17,76082.0
2024-12-18,76391.0
2024-12-19,75696.0
2024-12-20,75233.0
2024-12-23,75671.0
2024-12-24,75640.0
2024-12-25,75640.0
2024-12-26,75640.0
2024-12-27,75990.0
2024-12-30,75990.0
2024-12-31,75874.0
2025-01-01,75913.0
2025-01-02,76308.0
2025-01-03,76720.0
2025-01-06,76720.0
2025-01-07,76670.0
2025-01-08,76811.0
2025-01-09,77122.0
2025-01-10,77355.0
2025-01-13,77355.0
2025-01-14,77971.0
2025-01-15,77971.0
2025-01-16,78098.0
2025-01-17,78708.0
2025-01-20,78708.0
2025-01-21,79002.0
2025-01-22,79177.0
2025-01-23,79765.0
2025-01-24,79630.0
2025-01-27,79630.0
2025-01-28,80028.0
2025-01-29,79999.0
2025-01-30,80581.0
2025-01-31,81798.0
2025-02-03,82313.0
2025-02-04,82792.0
2025-02-05,84377.0
2025-02-06,84252.0
2025-02-07,84288.0
2025-02-10,85379.0
2025-02-11,85081.0
2025-02-12,84688.0
2025-02-13,85443.0
2025-02-14,85769.0
2025-02-17,84923.0
2025-02-18,85387.0
2025-02-19,86360.0
2025-02-20,86243.0
2025-02-21,85695.0
2025-02-24,86086.0
2025-02-25,86275.0
2025-02-26,86275.0
2025-02-27,85225.0
2025-02-28,84789.0
2025-03-03,84828.0
2025-03-04,86022.0
2025-03-05,85992.0
2025-03-06,85468.0
2025-03-07,85730.0
2025-03-10,85721.0
2025-03-11,85663.0
2025-03-12,85765.0
2025-03-13,86410.0
2025-03-14,86410.0
2025-03-17,87722.0
2025-03-18,88025.0
2025-03-19,88288.0
2025-03-20,88153.0
2025-03-21,87821.0
2025-03-24,87447.0
2025-03-25,87438.0
2025-03-26,87363.0
2025-03-27,88112.0
2025-03-28,88691.0
2025-03-31,88691.0
2025-04-01,90797.0
2025-04-02,90764.0
2025-04-03,90121.0
2025-04-04,89762.0
2025-04-07,88314.0
2025-04-08,88047.0
2025-04-09,89297.0
2025-04-10,89297.0
2025-04-11,93127.0
2025-04-14,93127.0
2025-04-15,92822.0
2025-04-16,94304.0
2025-04-17,94629.0
2025-04-18,94629.0
2025-04-21,94629.0
2025-04-22,96276.0
2025-04-23,98228.0
2025-04-24,95641.0
2025-04-25,95719.0
2025-04-28,95719.0
2025-04-29,94600.0
2025-04-30,95561.0
2025-05-01,93928.0
2025-05-02,93928.0
2025-05-05,93928.0
2025-05-06,94883.0
2025-05-07,96708.0
2025-05-08,97192.0
2025-05-09,96664.0
2025-05-12,96664.0
2025-05-13,92631.0
2025-05-14,94036.0
2025-05-15,93407.0
2025-05-16,92020.0
2025-05-19,92020.0
2025-05-20,93428.0
2025-05-21,93190.0
2025-05-22,95215.0
2025-05-23,95395.0
2025-05-26,95395.0
2025-05-27,95488.0
2025-05-28,94936.0
2025-05-29,95521.0
2025-05-30,94954.0
2025-06-02,94954.0
2025-06-03,96153.0
2025-06-04,96449.0
2025-06-05,96722.0
2025-06-06,97553.0
2025-06-09,97553.0
2025-06-10,95677.0
2025-06-11,95802.0
2025-06-12,95848.0
2025-06-13,96795.0
2025-06-16,96795.0
2025-06-17,98858.0
2025-06-18,98768.0
2025-06-19,98931.0
2025-06-20,98886.0
2025-06-23,98886.0
2025-06-24,98718.0
2025-06-25,96781.0
2025-06-26,96813.0
2025-06-27,96733.0
2025-06-30,96733.0
2025-07-01,95676.0
2025-07-02,96900.0
2025-07-03,97057.0
2025-07-04,96933.0
2025-07-07,96933.0
2025-07-08,96317.0
2025-07-09,96537.0
2025-07-10,95654.0
2025-07-11,96499.0
2025-07-14,96499.0
2025-07-15,97961.0
2025-07-16,97604.0
2025-07-17,97196.0
2025-07-18,97100.0
2025-07-21,97100.0
2025-07-22,98351.0
2025-07-23,99026.0
2025-07-24,100130.0
2025-07-25,98442.0
2025-07-28,98442.0
2025-07-29,98040.0
2025-07-30,97912.0
2025-07-31,98616.0
2025-08-01,98068.0
2025-08-04,98068.0
2025-08-05,99515.0
2025-08-06,99760.0
2025-08-07,99977.0
2025-08-08,100132.0
2025-08-11,100132.0
2025-08-12,99669.0
2025-08-13,99371.0
2025-08-14,99722.0
2025-08-15,99665.0
2025-08-18,99665.0
2025-08-19,99202.0
2025-08-20,98702.0
2025-08-21,98365.0
2025-08-22,98904.0
2025-08-25,98904.0
2025-08-26,100036.0
2025-08-27,100351.0
2025-08-28,100351.0
2025-08-29,100999.0
2025-09-01,100999.0
2025-09-02,103969.0
2025-09-03,103987.0
2025-09-04,105279.0
2025-09-05,105570.0
2025-09-08,105570.0
2025-09-09,107595.0
2025-09-10,109013.0
2025-09-11,109173.0
2025-09-12,108690.0
2025-09-15,108690.0
2025-09-16,109072.0
2025-09-17,110494.0
2025-09-18,109303.0
2025-09-19,109696.0
2025-09-22,109696.0
2025-09-23,111599.0
2025-09-24,113884.0
2025-09-25,113167.0
2025-09-26,113054.0
2025-09-29,113054.0
2025-09-30,114745.0
2025-10-01,114761.0
2025-10-02,116933.0
2025-10-03,116933.0
2025-10-06,116933.0
2025-10-07,118807.0
2025-10-08,119400.0
2025-10-09,121814.0
2025-10-10,122169.0
2025-10-13,122169.0
2025-10-14,123377.0
2025-10-15,125675.0
2025-10-16,126338.0
2025-10-17,126815.0
2025-10-20,126815.0
2025-10-21,126854.0
2025-10-22,126854.0
2025-10-23,126854.0
2025-10-24,126854.0
2025-10-27,126854.0
2025-10-28,120909.0
2025-10-29,117583.0
2025-10-30,120367.0
2025-10-31,119905.0
2025-11-03,119905.0
2025-11-04,120156.0
2025-11-05,119944.0
2025-11-06,119289.0
2025-11-07,120183.0
2025-11-10,120183.0
2025-11-11,121817.0
2025-11-12,123623.0
2025-11-13,123375.0
2025-11-14,126587.0
2025-11-17,126587.0
2025-11-18,122902.0
2025-11-19,121519.0
2025-11-20,123452.0
2025-11-21,122235.0
2025-11-24,122235.0
2025-11-25,122780.0
2025-11-26,124691.0
2025-11-27,125665.0
2025-11-28,125471.0
2025-12-01,125471.0
2025-12-02,128528.0
2025-12-03,127081.0
2025-12-04,127860.0
2025-12-05,127441.0
2025-12-08,127441.0
2025-12-09,128021.0
2025-12-10,127762.0
2025-12-11,127440.0
2025-12-12,128694.0
2025-12-15,128694.0
2025-12-16,132940.0
2025-12-17,131555.0
2025-12-18,131922.0
2025-12-19,131927.0
2025-12-22,131927.0
2025-12-23,133589.0
2025-12-24,135850.0
2025-12-25,135850.0
2025-12-26,136139.0
2025-12-29,136139.0
2025-12-30,136526.0
2025-12-31,133826.0
2026-01-01,132640.0
2026-01-02,132941.0
2026-01-05,132941.0
2026-01-06,135779.0
2026-01-07,136210.0
2026-01-08,136103.0
2026-01-09,135293.0
2026-01-12,135293.0
2026-01-13,139967.0
2026-01-14,139799.0
2026-01-15,139799.0
2026-01-16,139799.0
2026-01-19,139799.0
2026-01-20,143670.0
2026-01-21,147088.0
2026-01-22,153662.0
2026-01-23,150671.0
2026-01-26,150671.0
2026-01-27,150671.0
2026-01-28,158885.0
2026-01-29,164621.0
2026-01-30,175231.0
2026-02-02,147878.0
2026-02-03,151858.0
2026-02-04,156709.0
2026-02-05,151519.0
2026-02-06,151677.0
2026-02-09,154262.0
2026-02-10,155646.0
2026-02-11,155999.0
2026-02-12,155398.0
2026-02-13,152730.0
2026-02-16,153782.0
2026-02-17,151525.0
2026-02-18,151196.0
2026-02-19,154137.0
2026-02-20,154463.0
2026-02-23,157781.0
2026-02-24,158701.0
2026-02-25,158903.0
2026-02-26,157595.0
2026-02-27,158585.0
2026-03-02,167090.0
2026-03-03,162029.0
2026-03-04,162029.0
2026-03-05,159878.0
2026-03-06,157967.0
2026-03-09,159038.0
2026-03-10,159691.0
2026-03-11,160150.0
2026-03-12,159809.0
2026-03-13,158013.0
2026-03-16,154395.0
2026-03-17,155297.0
2026-03-18,154597.0
2026-03-19,147418.0
2026-03-20,146842.0
2026-03-23,146842.0
2026-03-24,146842.0
2026-03-25,146842.0
2026-03-26,146842.0
2026-03-27,146842.0
